city,country,description,location,state,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Ghost Category,Event Type,Over 18 binge drink at least once per month,Alcohol deaths per capita,Annual deaths attributable to excessive alcohol use,Sunrise,Sunset,Daylight Duration,Daylight Duration 2,crime_solved,victim_sex,weapon,Median Age,Population,Housing Units,moon_phase,moon_diameter,moon_distance,geotopic_name,geotopic_longitude,geotopic_latitude,NER_ENTITIES,NER_PERSONS,NER_ORGS,NER_LOCATIONS,image_path,tika_caption
Allegan,United States,there have been notes of white dogs chasing cars that pull into the drive way. People have seen people hanging form trees and working in fields in old clothing. This motel is where Al Capone did some of his work and had meetings in a secret place in the tunnels. The motel was once painted blue but the next day it was back to yellow. - March 2007 update: was torn down and a tennis court was built over it.,The Yellow Motel,Michigan,MI,-85.8744224,42.5341643,-85.8553031,42.5291989,True,True,3/12/1999 0:00,1.0,Morning,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:45,Yes,Male,Shotgun,31.8,5165.0,1939.0,12.35,1889.5,379317,Michigan,-85.50033,44.25029,"[('Al Capone', 'PERSON'), ('the next day', 'DATE'), ('March 2007', 'DATE')]",['Al Capone'],[],[],images/allegan_michigan_10.png,"{""captions"": [{""confidence"": 0.00010487710027409246, ""sentence"": ""a group of people standing next to a building .""}, {""confidence"": 4.947082738001431e-05, ""sentence"": ""a group of people standing next to a train .""}, {""confidence"": 2.5342343963402752e-05, ""sentence"": ""a group of people standing on top of a wooden bench .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 58, ""captioning"": 632, ""units"": ""ms""}}"
Alma,United States,"Gamma Phi Beta House - Sisters that live in the ""pink"" room awoke one night to see a ghostly figure pacing back and forth between the closet door and the bedroom door. The sisters that stay in that room immediately started screaming, and the president came out of her room, opened the door and the ghost went past her. When she returned to her room everything that was hanging on the walls had fallen to the ground. Also, there are always strange things happening at the house. Things turn up missing or are moved. Strange noises can be heard throughout the night. Doors are always slamming, lights go dim, and many other strange things happen. The ""hauntings"" started shortly after the sisters of gamma phi beta remodeled the house...it's almost like it upset the ghost(s).",Alma College,Michigan,MI,-84.669939,43.379011,-84.6597274,43.3789199,True,True,3/12/1901 0:00,1.0,Evening,Ghost,Female Child,Disappearance,19.80%,5.6,4548.0,7:53,19:42,11:49,11:43,,,,24.9,5806.0,1873.0,12.35,1889.5,379317,Michigan,-85.50033,44.25029,"[('Gamma Phi', 'PERSON'), ('House - Sisters', 'ORG'), ('one night', 'TIME'), ('the night', 'TIME')]",['Gamma Phi'],['House - Sisters'],[],images/alma_michigan_11.png,"{""captions"": [{""confidence"": 6.180045263685012e-05, ""sentence"": ""a house that has a house in the background .""}, {""confidence"": 4.0242738131093484e-05, ""sentence"": ""a house with a house in the background .""}, {""confidence"": 2.855706931158134e-05, ""sentence"": ""a house with a house in the background""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 74, ""captioning"": 983, ""units"": ""ms""}}"
Alpena,United States,A few witnesses heard footsteps and saw heads in the windows before they were boarded up. next to the long lake chapel.,old radio tavern,Michigan,MI,-83.433713,45.0629087,-83.4327528,45.0616794,True,True,1643-03-12 00:00:00,1.0,Unknown,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:45,Yes,Male,Rifle,33.5,462.0,139.0,Unknown,Unknown,Unknown,Michigan,-85.50033,44.25029,[],[],[],[],images/alpena_michigan_12.png,"{""captions"": [{""confidence"": 0.00028833513051117833, ""sentence"": ""a large building with a clock on it .""}, {""confidence"": 0.00018371102300313586, ""sentence"": ""a large building with a clock on it""}, {""confidence"": 0.00014522145873472434, ""sentence"": ""a large building with a clock on the front .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 67, ""captioning"": 671, ""units"": ""ms""}}"
Ann Arbor,United States,"Story goes some time in the late 70s a student named Mary (last name never mentioned) who, while working on some lighting fixtures alone one day, fell from the catwalks head first and died upon the stage. Sightings include actors and stagehands seeing a girl up in the catwalks wearing a light pink dress. Also, in the prop room where all the senior thespians spray paint their names on the wall shortly after Mary's death her name appeared in bold red paint above the doorway about seventeen feet from the floor and upside down.",Huron High School theatre.,Michigan,MI,-83.702643,42.2813889,-83.7430378,42.2808256,False,True,1600-03-12 00:00:00,1.0,Morning,Unknown,,Death,19.80%,5.6,4548.0,7:53,19:42,11:49,11:47,,,,27.5,122731.0,49661.0,Unknown,Unknown,Unknown,Michigan,-85.50033,44.25029,"[('the late 70s', 'DATE'), ('Mary', 'PERSON'), ('one day', 'DATE'), ('first', 'ORDINAL'), ('Mary', 'PERSON'), ('about seventeen feet', 'QUANTITY')]","['Mary', 'Mary']",[],[],images/ann_arbor_michigan_13.png,"{""captions"": [{""confidence"": 3.400493728514245e-05, ""sentence"": ""a woman is standing on a tennis court holding a racquet .""}, {""confidence"": 1.7453468269868885e-05, ""sentence"": ""a woman is standing on a tennis court holding a racket .""}, {""confidence"": 1.739148468450316e-05, ""sentence"": ""a woman is standing on a tennis court with a racket .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 45, ""captioning"": 672, ""units"": ""ms""}}"
Ann Arbor,United States,Mercywood was a mental hospital before closing down. security guards heard the elevators moving when the building was empty. Sounds would come from the boiler room. In the basement were personal belongings of the inmates. There was also a bowling alley and bumper pool tables in the basement. There were insane rambling written on the walls in some of the rooms. Behind the hospital there was a convent where the nuns lived that worked in the hospital and even to go in there was a very uneasy feeling. It is like you can feel the insanity that surrounded the place. Also an evil feeling. They have since torn down the old hospital but something has been built there recently. It is on Jackson Ave. in Ann Arbor a little way down from the cemetery next to I-94 on the right side if you are going west.,Mercywood Hospital,Michigan,MI,-83.6541587,42.2648802,-83.7430378,42.2808256,True,False,1/1/2025 0:00,,Unknown,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,9:10,,,,27.5,122731.0,49661.0,1.47,1877.5,381744,Michigan,-85.50033,44.25029,"[('Jackson Ave', 'ORG'), ('Ann Arbor', 'GPE'), ('I-94', 'PRODUCT')]",[],['Jackson Ave'],['Ann Arbor'],images/ann_arbor_michigan_14.png,"{""captions"": [{""confidence"": 0.00010419750020323265, ""sentence"": ""a train station with a train on the tracks .""}, {""confidence"": 7.392876877700675e-05, ""sentence"": ""a train station with a train passing by .""}, {""confidence"": 5.814081763307777e-05, ""sentence"": ""a train station with a train passing by""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 52, ""captioning"": 637, ""units"": ""ms""}}"
Assininns,United States,"Before the building was turned into a Tribal Center, it used to be a Catholic Orphanage. People have sighted apparitions of little kids, nuns and priests, and have also had encounters with objects dropping or moving, and other various sounds through out the building. This entire piece of land still has a church that's active, and other inactive buildings that date back to the early 1800's.",the old tribal center/orphanage,Michigan,MI,,,-88.4773517,46.81020950000001,True,True,3/1/2025 0:00,1.0,Unknown,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:07,,,,,,,1.34,1976.6,362597,Michigan,-85.50033,44.25029,[],[],[],[],images/assininns_michigan_15.png,"{""captions"": [{""confidence"": 0.000787919102666875, ""sentence"": ""a very tall clock tower towering over a city .""}, {""confidence"": 0.000179973771040174, ""sentence"": ""a very tall clock tower towering over a small town .""}, {""confidence"": 7.514315857643559e-05, ""sentence"": ""a large building with a clock tower in the middle of it .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 56, ""captioning"": 714, ""units"": ""ms""}}"
Atlanta,United States,"The old cabin located on Camp 8 road is haunted by three young ghosts all sisters died during the flu epidemic in the upstairs bedroom. Reports of crying and screaming have been herd throughout the house. And pictures taken by visitors have shown more than just the three ghosts. Young children, orbs and a demon have also shown up in this film. - March 2008 Update: This is private property. No Trespassing.",Camp 8 Cabin,Michigan,MI,-84.2878159,44.84782939999999,-84.1438927,45.00473059999999,True,True,1830-03-12 00:00:00,1.0,Unknown,Ghost,Female Child,Death,19.80%,5.6,4548.0,7:53,19:42,11:49,11:43,,,,33.4,492204.0,221171.0,12.35,1889.5,379317,Kanton Basel-Landschaft,7.70444,47.50438,"[('Camp 8', 'FAC'), ('three', 'CARDINAL'), ('three', 'CARDINAL'), ('March 2008', 'DATE')]",[],[],['Camp 8'],images/atlanta_michigan_16.png,"{""captions"": [{""confidence"": 8.633590302045696e-05, ""sentence"": ""a house that has a house in the background .""}, {""confidence"": 1.0302512033055843e-05, ""sentence"": ""a house that has a house in the snow .""}, {""confidence"": 8.215765464075626e-06, ""sentence"": ""a house that has a house in the background""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 60, ""captioning"": 654, ""units"": ""ms""}}"
Augusta,United States,"Hotel now owned by Michigan State University.Â  Originally the Upjohn Family (of Upjohn Pharmaceauticals - since bought by Pharmacia and later Pfizer) summer residence.Â  Dr. Upjohn died in the Doctor's Cottage - a beautiful, upscale large cottage on the edge of the creek, surrounded by his japanese garden. Guests in staying in the cottage have told staff they hear footsteps and no one is there.Â  It's not uncommon for guests staying in the Doctor's Cottage to go to the front desk during the night to request to be moved to another room due to the strange noises and feelings of uneasiness. Hotel staff have said they hear the piano playing when alone in the Doctor's cottage, closing up after events- and yet they are the only people there. Guests staying in the carriage house have reported hearing piano music during the night - but the only piano currently on property is too far away to be heard there.",Brook Lodge Hotel,Michigan,MI,,,-85.3522219,42.3364294,True,False,3/12/1910 0:00,1.0,Evening,Unknown,,Murder,19.80%,5.6,4548.0,7:53,19:42,11:49,11:44,Yes,Male,Shotgun,44.2,2024.0,853.0,12.35,1889.5,379317,Michigan,-85.50033,44.25029,"[('Michigan State University', 'ORG'), ('the Upjohn Family', 'WORK_OF_ART'), ('Upjohn Pharmaceauticals', 'ORG'), ('Pharmacia', 'PERSON'), ('Pfizer', 'PERSON'), ('summer', 'DATE'), ('Upjohn', 'PERSON'), ('japanese', 'NORP'), ('the night', 'TIME')]","['Pharmacia', 'Pfizer', 'Upjohn']","['Michigan State University', 'Upjohn Pharmaceauticals']",[],images/augusta_michigan_17.png,"{""captions"": [{""confidence"": 0.0005418124384446078, ""sentence"": ""a small boat in a body of water""}, {""confidence"": 0.00045407095071607677, ""sentence"": ""a small boat in a large body of water""}, {""confidence"": 1.2843985500261286e-05, ""sentence"": ""a small boat in a body of water with trees in the background""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 62, ""captioning"": 627, ""units"": ""ms""}}"
Battle Creek,United States,"Reports of strange occurrences happened only in the East side building, usually in apartments 1-4, and 8. Closet doors would open, even when closed securely and if the closet door was closed, you can sometimes hear the coat hangers (even if immobilized in some way)tap against each other, despite the total lack of breezes or heat updrafts. Other strange happenings included: Heavy footsteps and yelling in vacant upper apartments, the feeling of an unpleasant presence, cold spots (in only one upper apartment), the feeling of being ""touched"" or ""groped"", knocking on doors, dishes being broken and pans thrown (but still intact and unmoved when you check them) and flickering lights. The buildings are about 100 years old, but no one has made any connections of deaths or tragedies to these ""hauntings"".",Court Apartments (formally Webster Apartments),Michigan,MI,-85.1780687,42.2979251,-85.1797142,42.3211522,True,True,1527-03-12 00:00:00,1.0,Unknown,Ghost,Male,Death,19.80%,5.6,4548.0,7:53,19:42,11:49,11:47,,,,47.2,836.0,365.0,Unknown,Unknown,Unknown,The Other Palace,-0.14216,51.49889,"[('East', 'LOC'), ('1', 'CARDINAL'), ('8', 'CARDINAL'), ('only one', 'CARDINAL'), ('about 100 years old', 'DATE')]",[],[],['East'],images/battle_creek_michigan_18.png,"{""captions"": [{""confidence"": 0.00018939493617454157, ""sentence"": ""a building with a clock on the side of it""}, {""confidence"": 0.00017369694643430198, ""sentence"": ""a building with a clock on the side of it .""}, {""confidence"": 0.00016401533633948943, ""sentence"": ""a building with a clock on the front of it .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 57, ""captioning"": 596, ""units"": ""ms""}}"
Battle Creek,United States,when people drive by sometimes they see a white ball run across the into a marble headstone.,Penfield cemetery,Michigan,MI,-85.1777447,42.3062055,-85.1797142,42.3211522,False,True,1875-03-12 00:00:00,1.0,Unknown,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:45,,,,47.2,836.0,365.0,12.35,1889.5,379317,Michigan,-85.50033,44.25029,[],[],[],[],images/battle_creek_michigan_19.png,"{""captions"": [{""confidence"": 7.373404541487745e-06, ""sentence"": ""a blue and white vase with flowers in it .""}, {""confidence"": 4.304128276859896e-06, ""sentence"": ""a blue and white vase with flowers in it""}, {""confidence"": 3.6541583898289033e-06, ""sentence"": ""a blue and white vase with flowers on it .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 57, ""captioning"": 601, ""units"": ""ms""}}"
Bay City,United States,Reports of apparitions and footsteps heard in there and found nobody in the building.,Delta College,Michigan,MI,-83.9860036,43.5579516,-83.8888647,43.5944677,True,True,1819-03-12 00:00:00,1.0,Unknown,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:43,,,,,,,12.35,1889.5,379317,Michigan,-85.50033,44.25029,[],[],[],[],images/bay_city_michigan_20.png,"{""captions"": [{""confidence"": 4.18101696270141e-05, ""sentence"": ""a view of a hallway from inside a building .""}, {""confidence"": 3.4328622681005906e-05, ""sentence"": ""a view of a hallway from inside a train .""}, {""confidence"": 7.911135672912205e-06, ""sentence"": ""a view of a hallway from inside a train""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 47, ""captioning"": 652, ""units"": ""ms""}}"
Bay City,United States,"white objects seen entering plant, very creepy feeling, some people who have went inside have came out frightened",old water treatment plant,Michigan,MI,-83.8741012,43.6258078,-83.8888647,43.5944677,False,True,1614-03-12 00:00:00,1.0,Unknown,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:46,,,,,,,Unknown,Unknown,Unknown,Michigan,-85.50033,44.25029,"[('creepy', 'NORP')]",[],[],[],images/bay_city_michigan_21.png,"{""captions"": [{""confidence"": 0.0027711786978022864, ""sentence"": ""a train traveling over a bridge over a river .""}, {""confidence"": 0.0003670439385768042, ""sentence"": ""a train traveling over a bridge over a body of water .""}, {""confidence"": 7.111576296602432e-05, ""sentence"": ""a train traveling over a bridge over a river""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 51, ""captioning"": 994, ""units"": ""ms""}}"
Bay City,United States,The legend of the Bloody Hand. For years there has been talk of the appearance of a bloody hand in the church sacristy and in the church basement as well.,Our Lady of the Visitation Church,Michigan,MI,-83.8945444,43.616625,-83.8888647,43.5944677,False,False,3/12/1913 0:00,,Unknown,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:44,,,,,,,12.35,1889.5,379317,Michigan,-85.50033,44.25029,"[('the Bloody Hand', 'ORG'), ('years', 'DATE')]",[],['the Bloody Hand'],[],images/bay_city_michigan_22.png,"{""captions"": [{""confidence"": 0.00013382570318790213, ""sentence"": ""a person flying a kite in a city park .""}, {""confidence"": 6.502308044065664e-05, ""sentence"": ""a person is flying a kite in the sky .""}, {""confidence"": 5.941796752875034e-05, ""sentence"": ""a person flying a kite in a city park""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 64, ""captioning"": 705, ""units"": ""ms""}}"
Bellaire,United States,"The Richardi House (now known as The Grand Victorian Bed & Breakfast) is rumored to be haunted by Henri Richardi. Richardi built the house for his intended bride. When she left him for another man, he was heartbroken. Strange lights were seen in the cupola when the house was uninhabited (before being turned into a Bed & Breakfast).",Richardi House,Michigan,MI,-85.209954,44.980443,-85.2111728,44.9802822,True,True,1511-03-12 00:00:00,1.0,Unknown,Ghost,Male,Haunting,19.80%,5.6,4548.0,7:53,19:42,11:49,11:45,,,,44.3,969.0,443.0,Unknown,Unknown,Unknown,Michigan,-85.50033,44.25029,"[('The Richardi House', 'ORG'), ('The Grand Victorian Bed & Breakfast', 'ORG'), ('Henri Richardi', 'PERSON'), ('a Bed & Breakfast', 'ORG')]",['Henri Richardi'],"['The Richardi House', 'The Grand Victorian Bed & Breakfast', 'a Bed & Breakfast']",[],images/bellaire_michigan_23.png,"{""captions"": [{""confidence"": 0.0014534578774519568, ""sentence"": ""a clock tower in the middle of a city .""}, {""confidence"": 0.0006308581209421631, ""sentence"": ""a clock tower in the middle of a city""}, {""confidence"": 0.00045168676352784254, ""sentence"": ""a tall building with a clock on it""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 57, ""captioning"": 608, ""units"": ""ms""}}"
Dearborn,United States,The old Rouge Power House blew up in 2001 and several people died that day. If you park on Miller road late at night in front of this building you can hear vicious screams of the people thrown onto the street from the blast.,Ford Rouge Plant,Michigan,MI,-83.233109,42.303109,-83.1763145,42.3222599,True,False,3/12/1904 0:00,,Evening,Unknown,,Death,19.80%,5.6,4548.0,7:53,19:42,11:49,11:45,Yes,Female,Rifle,32.1,107985.0,34949.0,12.35,1889.5,379317,Michigan,-85.50033,44.25029,"[('Rouge Power House', 'ORG'), ('2001', 'DATE'), ('that day', 'DATE'), ('Miller', 'PERSON'), ('late at night', 'TIME')]",['Miller'],['Rouge Power House'],[],images/dearborn_michigan_24.png,"{""captions"": [{""confidence"": 0.0006044787117607286, ""sentence"": ""a large clock tower towering over a city .""}, {""confidence"": 8.302704453186197e-05, ""sentence"": ""a large clock tower towering over a city at night .""}, {""confidence"": 4.3743690847609043e-05, ""sentence"": ""a large building with a clock on it""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 52, ""captioning"": 1190, ""units"": ""ms""}}"
Dearborn,United States,The overpass bridge also has haunting facts from the day Walter Reuther was beaten up by Harry Bennett's thugs. It is said that people who use this bridge late at night get an eerie feeling of being pushed from behind and a strange voice yells at them.,Ford Rouge Plant â Overpass Bridge,Michigan,MI,-83.233109,42.303109,-83.1763145,42.3222599,True,False,1/1/2025 0:00,,Evening,Ghost,Male,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,9:10,Yes,Female,Rifle,32.1,107985.0,34949.0,1.47,1877.5,381744,Michigan,-85.50033,44.25029,"[('Walter Reuther', 'PERSON'), (""Harry Bennett's"", 'PERSON')]","['Walter Reuther', ""Harry Bennett's""]",[],[],images/dearborn_michigan_25.png,"{""captions"": [{""confidence"": 0.0005300595734738755, ""sentence"": ""a train traveling over a bridge over a river .""}, {""confidence"": 0.00011163752753372253, ""sentence"": ""a train traveling over a bridge over a body of water .""}, {""confidence"": 4.473766523466169e-05, ""sentence"": ""a view of a bridge and a clock tower .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 83, ""captioning"": 1005, ""units"": ""ms""}}"
Dearborn,United States,"Cold spots felt. One of the most recent encounters was in one of the seventh grade classrooms. The teacher left the room to copy some papers. Right after he left, the door connecting to of the rooms together flew open. When some of the students checked, no one could've gotten into that room. They sat back down, and again, the door moved a little. Right after, the students heard faint whispering.",O.L. Smith Middle School,Michigan,MI,-83.2683124,42.2879006,-83.1763145,42.3222599,True,False,3/12/1914 0:00,1.0,Unknown,Ghost,Male,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:44,Yes,Female,Rifle,32.1,107985.0,34949.0,12.35,1889.5,379317,Michigan,-85.50033,44.25029,"[('One', 'CARDINAL'), ('one', 'CARDINAL'), ('seventh', 'ORDINAL')]",[],[],[],images/dearborn_michigan_26.png,"{""captions"": [{""confidence"": 0.00018256697532703382, ""sentence"": ""a bathroom with a shower and a toilet .""}, {""confidence"": 0.00010268098617627935, ""sentence"": ""a bathroom with a shower , sink and mirror .""}, {""confidence"": 8.558106183379693e-05, ""sentence"": ""a bathroom with a shower and a toilet""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 69, ""captioning"": 1218, ""units"": ""ms""}}"
Belding,United States,"In the Children's section, downs stairs, sometimes you hear a small girl laughing when you are there alone. Books fall off the selves and you feel like there is someone in the room who wants you to go away even thought there is no one there.",Belding Library,Michigan,MI,-85.2268185,43.09784639999999,-85.228906,43.0978094,True,False,1802-09-20 00:00:00,,Unknown,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,12:18,,,,35.1,6070.0,2061.0,12.35,1889.5,379317,Michigan,-85.50033,44.25029,[],[],[],[],images/belding_michigan_27.png,"{""captions"": [{""confidence"": 4.5996721511115724e-05, ""sentence"": ""a clock on a wall in a room""}, {""confidence"": 3.261764777562722e-05, ""sentence"": ""a clock on a wall in a room .""}, {""confidence"": 1.0020046032738951e-05, ""sentence"": ""a clock on a wall in a living room""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 49, ""captioning"": 624, ""units"": ""ms""}}"
Belleville,United States,Go down Denton Rd. at midnight and stop when you see the old road at the bottom of the hill on Denton Rd. (Unknown name of road but it's by the old cemetery) stop turn off all lights and get out of your car wait about 1-10 min. and you will see a glow float down the old road at the bottom of the hill.,94 &amp; Denton Rd.,Michigan,MI,-94.819713,45.66820509999999,-83.4852133,42.2047619,False,True,1/1/2025 0:00,1.0,Evening,Unknown,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,8:46,,,,34.9,736.0,186.0,1.47,1877.5,381744,Michigan,-85.50033,44.25029,"[('midnight', 'TIME'), ('Denton Rd', 'GPE'), ('about 1-10', 'CARDINAL')]",[],[],['Denton Rd'],images/belleville_michigan_28.png,"{""captions"": [{""confidence"": 1.9334317086149047e-05, ""sentence"": ""a street scene with cars parked on the side of the road .""}, {""confidence"": 7.499124010519626e-06, ""sentence"": ""a street scene with cars parked on the street .""}, {""confidence"": 5.172749623551483e-06, ""sentence"": ""a street scene with cars parked on the side .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 52, ""captioning"": 611, ""units"": ""ms""}}"
Belleville,United States,"Denton Rd. - There's an overall bad feeling in this cemetery. If you take a camera (preferably digital) and take pictures, you'll see orbs everywhere. There's a specific large, greenish orb that shows up in photographs quite a bit.",Cemetery off S. Service Drive,Michigan,MI,-83.522807,42.2167069,-83.4852133,42.2047619,False,True,3/12/1954 0:00,1.0,Unknown,Orb,,Unknown,19.80%,5.6,4548.0,7:53,19:42,11:49,11:45,,,,34.9,736.0,186.0,12.35,1889.5,379317,Michigan,-85.50033,44.25029,"[('Denton Rd. -', 'PERSON')]",['Denton Rd. -'],[],[],images/belleville_michigan_29.png,"{""captions"": [{""confidence"": 0.0006773613054442266, ""sentence"": ""a park bench in the middle of a park .""}, {""confidence"": 0.0006605325136799628, ""sentence"": ""a park bench sitting in the middle of a park .""}, {""confidence"": 0.000403700438939178, ""sentence"": ""a park bench sitting in the middle of a forest .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 67, ""captioning"": 618, ""units"": ""ms""}}"
Belleville,United States,When the street is dark and no one is around you can put your car in park and turn you head-lights on get out of your car and stand in front of the car and you can see another car come towards you and drive right through you and your car and then disappear in seconds.,Robson Rd,Michigan,MI,-83.4757093,42.2414323,-83.4852133,42.2047619,False,True,1549-03-12 00:00:00,1.0,Unknown,Unknown,,Disappearance,19.80%,5.6,4548.0,7:53,19:42,11:49,11:47,,,,34.9,736.0,186.0,Unknown,Unknown,Unknown,Michigan,-85.50033,44.25029,"[('seconds', 'TIME')]",[],[],[],images/belleville_michigan_30.png,"{""captions"": [{""confidence"": 2.2273545044819104e-05, ""sentence"": ""a black and white photo of a car parked in a parking lot .""}, {""confidence"": 1.0273044615717526e-05, ""sentence"": ""a black and white photo of a car parked in a parking lot""}, {""confidence"": 8.90447494429587e-06, ""sentence"": ""a black and white photo of a car and a car""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 48, ""captioning"": 663, ""units"": ""ms""}}"
Belleville,United States,ghosts dressed in white can be seen walking through the cemetery. It always vanishes into the tallest grave there. The ghost(s) follows vehicles that drive in there at night.,Tyler Rd. Cemetery,Michigan,MI,-83.4298354,42.2373832,-83.4852133,42.2047619,False,True,3/19/2025 0:00,1.0,Evening,Ghost,Male,Disappearance,19.80%,5.6,4548.0,7:53,19:42,11:49,12:07,,,,34.9,736.0,186.0,81.25,1770.1,404908,Michigan,-85.50033,44.25029,"[('night', 'TIME')]",[],[],[],images/belleville_michigan_31.png,"{""captions"": [{""confidence"": 0.000566025990274456, ""sentence"": ""a group of people standing next to each other .""}, {""confidence"": 0.00010688409496145626, ""sentence"": ""a group of people standing next to each other on a field .""}, {""confidence"": 8.063185529773878e-05, ""sentence"": ""a group of people standing next to each other in a field .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 50, ""captioning"": 635, ""units"": ""ms""}}"
Berville,United States,"An abandoned farm house located 2 miles north of Berville where a very ill 12 year old boy had died in his sleep. Drive past this house at around 1 A.M. when it is said the boy died and you may catch a glimpse of lights flickering in the windows. Inside you can hear a faint whispering, footsteps upstairs, and things will move in the house including doors being opened that were closed. enter the boys bedroom at the end of the upstairs hall and experience an overwhelming cold chill and sudden sad emotions at times.",Berville Rd.,Michigan,MI,-82.8857394,42.9232364,-82.8829846,42.9083621,True,True,3/12/2020 0:00,1.0,Unknown,Unknown,,Death,19.80%,5.6,4548.0,7:53,19:42,11:49,11:47,,,,,,,92.19,1991.2,359942,Michigan,-85.50033,44.25029,"[('2 miles', 'QUANTITY'), ('Berville', 'GPE'), ('12 year old', 'DATE')]",[],[],['Berville'],images/berville_michigan_32.png,"{""captions"": [{""confidence"": 0.0005717556674903912, ""sentence"": ""a red fire hydrant sitting in the middle of a field .""}, {""confidence"": 0.00022641450189987095, ""sentence"": ""a red fire hydrant in front of a house .""}, {""confidence"": 0.00017370811378874694, ""sentence"": ""a red fire hydrant sitting in the middle of a forest .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 55, ""captioning"": 608, ""units"": ""ms""}}"
